,n,die,end,kind,start
2,786,6,46,L,26
3,786,5,51,B,46
4,786,5,56,B,51
5,786,4,60,B,56
6,786,2,62,B,60
7,786,3,65,B,62
8,786,5,70,B,65
9,786,1,71,B,70
10,786,6,77,B,71
11,786,5,45,S,77
12,786,2,47,B,45
13,786,6,53,B,47
14,786,6,83,L,53
15,786,3,86,B,83
16,786,6,92,B,86
17,786,1,93,B,92
18,786,2,95,B,93
19,786,2,97,B,95
20,786,5,100,B,97
0,787,2,25,L,0
1,787,2,27,B,25
2,787,1,28,B,27
3,787,1,29,B,28
4,787,1,30,B,29
5,787,1,31,B,30
6,787,3,34,B,31
7,787,4,13,S,34
8,787,6,53,L,13
9,787,5,58,B,53
10,787,4,62,B,58
11,787,3,65,B,62
12,787,2,67,B,65
13,787,4,71,B,67
14,787,6,77,B,71
15,787,4,81,B,77
16,787,5,86,B,81
17,787,2,88,B,86
18,787,5,93,B,88
19,787,4,97,B,93
20,787,6,100,B,97
0,788,1,1,B,0
1,788,5,4,S,1
2,788,6,7,S,4
3,788,6,13,B,7
4,788,5,18,B,13
5,788,3,48,L,18
6,788,6,54,B,48
7,788,4,58,B,54
8,788,4,62,B,58
9,788,3,65,B,62
10,788,6,71,B,65
11,788,6,77,B,71
12,788,1,78,B,77
13,788,5,83,B,78
14,788,6,96,L,83
15,788,4,100,B,96
0,789,5,5,B,0
1,789,4,9,B,5
2,789,6,15,B,9
3,789,3,18,B,15
4,789,4,22,B,18
5,789,5,27,B,22
6,789,4,31,B,27
7,789,3,34,B,31
8,789,1,35,B,34
9,789,1,36,B,35
10,789,3,39,B,36
11,789,6,45,B,39
12,789,3,48,B,45
13,789,3,51,B,48
14,789,3,54,B,51
15,789,4,58,B,54
16,789,6,64,B,58
17,789,1,65,B,64
18,789,4,69,B,65
19,789,1,70,B,69
20,789,3,73,B,70
21,789,4,77,B,73
22,789,2,90,L,77
23,789,4,95,L,90
24,789,4,99,B,95
25,789,6,100,B,99
0,790,5,5,B,0
1,790,6,11,B,5
2,790,2,13,B,11
3,790,6,53,L,13
4,790,1,54,B,53
5,790,3,57,B,54
6,790,2,83,L,57
7,790,5,88,B,83
8,790,2,90,B,88
9,790,5,95,B,90
10,790,3,75,S,95
11,790,5,80,B,75
12,790,6,86,B,80
13,790,1,87,B,86
14,790,6,93,B,87
15,790,6,99,B,93
16,790,4,100,B,99
0,791,3,3,B,0
1,791,2,5,B,3
2,791,6,11,B,5
3,791,5,16,B,11
4,791,2,18,B,16
5,791,2,18,S,18
6,791,4,22,B,18
7,791,1,23,B,22
8,791,2,25,B,23
9,791,1,26,B,25
10,791,6,46,L,26
11,791,4,50,B,46
12,791,1,51,B,50
13,791,3,54,B,51
14,791,1,55,B,54
15,791,5,60,B,55
16,791,1,61,B,60
17,791,4,65,B,61
18,791,2,67,B,65
19,791,1,65,S,67
20,791,1,71,L,65
21,791,1,72,B,71
22,791,5,77,B,72
23,791,5,45,S,77
24,791,6,51,B,45
25,791,3,54,B,51
26,791,3,57,B,54
27,791,1,58,B,57
28,791,6,64,B,58
29,791,5,69,B,64
30,791,5,51,S,69
31,791,4,55,B,51
32,791,4,83,L,55
33,791,1,84,B,83
34,791,3,87,B,84
35,791,4,91,B,87
36,791,6,97,B,91
37,791,5,100,B,97
0,792,3,3,B,0
1,792,1,4,B,3
2,792,5,9,B,4
3,792,5,14,B,9
4,792,4,18,B,14
5,792,6,24,B,18
6,792,5,29,B,24
7,792,5,34,B,29
8,792,6,40,B,34
9,792,5,45,B,40
10,792,3,48,B,45
11,792,3,51,B,48
12,792,6,57,B,51
13,792,2,83,L,57
14,792,1,84,B,83
15,792,1,85,B,84
16,792,5,90,B,85
17,792,3,93,B,90
18,792,6,99,B,93
19,792,4,100,B,99
0,793,6,4,S,0
1,793,2,4,S,4
2,793,1,5,B,4
3,793,4,9,B,5
4,793,4,13,B,9
5,793,4,17,B,13
6,793,6,23,B,17
7,793,3,26,B,23
8,793,5,31,B,26
9,793,6,37,B,31
10,793,4,41,B,37
11,793,5,46,B,41
12,793,1,47,B,46
13,793,5,28,S,47
14,793,5,33,B,28
15,793,6,39,B,33
16,793,3,42,B,39
17,793,5,47,B,42
18,793,1,48,B,47
19,793,2,50,B,48
20,793,6,56,B,50
21,793,2,58,B,56
22,793,2,60,B,58
23,793,5,65,B,60
24,793,6,71,B,65
25,793,3,51,S,71
26,793,6,57,B,51
27,793,1,58,B,57
28,793,5,63,B,58
29,793,1,64,B,63
30,793,4,65,S,64
31,793,1,71,L,65
32,793,5,76,B,71
33,793,4,80,B,76
34,793,5,85,B,80
35,793,5,90,B,85
36,793,5,95,B,90
37,793,1,96,B,95
38,793,2,75,S,96
39,793,4,90,L,75
40,793,1,91,B,90
41,793,5,96,B,91
42,793,5,100,B,96
0,794,3,3,B,0
1,794,2,5,B,3
2,794,4,9,B,5
3,794,4,13,B,9
4,794,4,17,B,13
5,794,2,53,L,17
6,794,3,56,B,53
7,794,6,62,B,56
8,794,4,71,L,62
9,794,2,73,B,71
10,794,6,90,L,73
11,794,1,91,B,90
12,794,4,95,B,91
13,794,3,75,S,95
14,794,3,78,B,75
15,794,4,45,S,78
16,794,5,50,B,45
17,794,6,56,B,50
18,794,1,57,B,56
19,794,4,61,B,57
20,794,6,67,B,61
21,794,3,70,B,67
22,794,1,71,B,70
23,794,5,76,B,71
24,794,5,81,B,76
25,794,5,86,B,81
26,794,5,91,B,86
27,794,4,95,B,91
28,794,1,96,B,95
29,794,4,100,B,96
0,795,2,25,L,0
1,795,5,30,B,25
2,795,6,36,B,30
3,795,5,41,B,36
4,795,1,42,B,41
5,795,1,50,L,42
6,795,2,28,S,50
7,795,2,30,B,28
8,795,3,33,B,30
9,795,2,35,B,33
10,795,3,13,S,35
11,795,2,15,B,13
12,795,2,17,B,15
13,795,1,18,B,17
14,795,5,23,B,18
15,795,3,26,B,23
16,795,6,46,L,26
17,795,5,51,B,46
18,795,1,28,S,51
19,795,1,29,B,28
20,795,3,46,L,29
21,795,6,28,S,46
22,795,6,34,B,28
23,795,1,35,B,34
24,795,5,40,B,35
25,795,2,42,B,40
26,795,5,47,B,42
27,795,6,53,B,47
28,795,1,54,B,53
29,795,2,56,B,54
30,795,4,60,B,56
31,795,5,65,B,60
32,795,4,69,B,65
33,795,4,73,B,69
34,795,1,51,S,73
35,795,1,28,S,51
36,795,5,33,B,28
37,795,1,34,B,33
38,795,6,40,B,34
39,795,1,41,B,40
40,795,3,8,S,41
41,795,6,14,B,8
42,795,2,16,B,14
43,795,3,53,L,16
44,795,1,54,B,53
45,795,4,58,B,54
46,795,4,62,B,58
47,795,1,63,B,62
48,795,5,65,S,63
49,795,2,67,B,65
50,795,6,73,B,67
51,795,4,77,B,73
52,795,2,90,L,77
53,795,1,91,B,90
54,795,4,95,B,91
55,795,2,97,B,95
56,795,1,75,S,97
57,795,3,78,B,75
58,795,5,83,B,78
59,795,5,88,B,83
60,795,5,93,B,88
61,795,5,75,S,93
62,795,1,76,B,75
63,795,4,80,B,76
64,795,2,45,S,80
65,795,3,48,B,45
66,795,2,50,B,48
67,795,4,54,B,50
68,795,6,60,B,54
69,795,4,64,B,60
70,795,2,71,L,64
71,795,1,72,B,71
72,795,3,75,B,72
73,795,4,90,L,75
74,795,4,95,L,90
75,795,1,96,B,95
76,795,1,97,B,96
77,795,3,100,B,97
0,796,5,5,B,0
1,796,5,7,S,5
2,796,1,8,B,7
3,796,3,11,B,8
4,796,2,13,B,11
5,796,4,17,B,13
6,796,1,18,B,17
7,796,2,18,S,18
8,796,1,53,L,18
9,796,6,83,L,53
10,796,2,85,B,83
11,796,2,87,B,85
12,796,1,88,B,87
13,796,3,91,B,88
14,796,6,97,B,91
15,796,6,100,B,97
0,797,2,25,L,0
1,797,6,31,B,25
2,797,4,35,B,31
3,797,3,13,S,35
4,797,2,15,B,13
5,797,5,18,S,15
6,797,5,23,B,18
7,797,1,24,B,23
8,797,5,29,B,24
9,797,5,34,B,29
10,797,3,37,B,34
11,797,5,42,B,37
12,797,3,45,B,42
13,797,3,48,B,45
14,797,1,49,B,48
15,797,3,28,S,49
16,797,6,34,B,28
17,797,6,40,B,34
18,797,1,41,B,40
19,797,2,50,L,41
20,797,2,28,S,50
21,797,1,29,B,28
22,797,5,34,B,29
23,797,2,36,B,34
24,797,5,41,B,36
25,797,4,45,B,41
26,797,6,51,B,45
27,797,6,57,B,51
28,797,3,60,B,57
29,797,2,62,B,60
30,797,2,64,B,62
31,797,1,65,B,64
32,797,5,70,B,65
33,797,2,72,B,70
34,797,4,76,B,72
35,797,1,77,B,76
36,797,6,83,B,77
37,797,6,96,L,83
38,797,4,100,B,96
0,798,4,4,B,0
1,798,4,8,B,4
2,798,3,11,B,8
3,798,3,14,B,11
4,798,2,16,B,14
5,798,2,18,B,16
6,798,6,24,B,18
7,798,2,26,B,24
8,798,2,28,B,26
9,798,2,30,B,28
10,798,5,35,B,30
11,798,4,39,B,35
12,798,6,45,B,39
13,798,5,50,B,45
14,798,6,56,B,50
15,798,1,57,B,56
16,798,6,63,B,57
17,798,3,71,L,63
18,798,3,51,S,71
19,798,6,57,B,51
20,798,5,62,B,57
21,798,1,63,B,62
22,798,4,67,B,63
23,798,6,73,B,67
24,798,3,76,B,73
25,798,1,77,B,76
26,798,2,90,L,77
27,798,5,95,B,90
28,798,1,96,B,95
29,798,1,97,B,96
30,798,6,100,B,97
0,799,3,3,B,0
1,799,5,8,B,3
2,799,5,13,B,8
3,799,2,15,B,13
4,799,6,48,L,15
5,799,5,53,B,48
6,799,1,54,B,53
7,799,3,57,B,54
8,799,3,60,B,57
9,799,4,64,B,60
10,799,3,67,B,64
11,799,2,69,B,67
12,799,1,70,B,69
13,799,5,75,B,70
14,799,5,80,B,75
15,799,1,81,B,80
16,799,2,83,B,81
17,799,2,85,B,83
18,799,4,96,L,85
19,799,4,100,B,96
0,800,5,5,B,0
1,800,1,4,S,5
2,800,2,4,S,4
3,800,1,5,B,4
4,800,1,4,S,5
5,800,4,8,B,4
6,800,4,12,B,8
7,800,3,15,B,12
8,800,3,18,B,15
9,800,2,18,S,18
10,800,1,53,L,18
11,800,2,55,B,53
12,800,1,56,B,55
13,800,3,83,L,56
14,800,1,84,B,83
15,800,4,88,B,84
16,800,3,91,B,88
17,800,6,97,B,91
18,800,4,100,B,97
0,801,2,25,L,0
1,801,4,29,B,25
2,801,6,35,B,29
3,801,4,39,B,35
4,801,2,41,B,39
5,801,1,42,B,41
6,801,3,45,B,42
7,801,4,49,B,45
8,801,3,28,S,49
9,801,6,34,B,28
10,801,1,35,B,34
11,801,3,13,S,35
12,801,6,53,L,13
13,801,2,55,B,53
14,801,3,58,B,55
15,801,4,62,B,58
16,801,5,67,B,62
17,801,1,65,S,67
18,801,1,71,L,65
19,801,1,72,B,71
20,801,2,51,S,72
21,801,2,53,B,51
22,801,6,83,L,53
23,801,3,86,B,83
24,801,5,91,B,86
25,801,3,95,L,91
26,801,1,96,B,95
27,801,2,75,S,96
28,801,3,78,B,75
29,801,3,81,B,78
30,801,4,85,B,81
31,801,3,88,B,85
32,801,6,95,L,88
33,801,4,99,B,95
34,801,1,100,B,99
0,802,4,4,B,0
1,802,1,5,B,4
2,802,1,4,S,5
3,802,6,7,S,4
4,802,6,13,B,7
5,802,3,16,B,13
6,802,4,18,S,16
7,802,6,24,B,18
8,802,5,29,B,24
9,802,3,46,L,29
10,802,2,48,B,46
11,802,6,54,B,48
12,802,6,60,B,54
13,802,3,63,B,60
14,802,5,65,S,63
15,802,1,71,L,65
16,802,5,76,B,71
17,802,6,45,S,76
18,802,2,47,B,45
19,802,6,53,B,47
20,802,3,56,B,53
21,802,5,61,B,56
22,802,4,65,B,61
23,802,6,71,B,65
24,802,1,72,B,71
25,802,5,77,B,72
26,802,3,80,B,77
27,802,2,45,S,80
28,802,1,46,B,45
29,802,1,47,B,46
30,802,6,53,B,47
31,802,2,55,B,53
32,802,3,58,B,55
33,802,3,61,B,58
34,802,3,64,B,61
35,802,4,65,S,64
36,802,5,70,B,65
37,802,1,71,B,70
38,802,1,72,B,71
39,802,6,78,B,72
40,802,6,84,B,78
41,802,2,86,B,84
42,802,1,87,B,86
43,802,6,93,B,87
44,802,5,75,S,93
45,802,6,81,B,75
46,802,1,45,S,81
47,802,2,47,B,45
48,802,2,49,B,47
49,802,3,28,S,49
50,802,4,46,L,28
51,802,5,51,B,46
52,802,1,28,S,51
53,802,6,34,B,28
54,802,6,40,B,34
55,802,3,50,L,40
56,802,3,53,B,50
57,802,5,58,B,53
58,802,1,83,L,58
59,802,4,87,B,83
60,802,5,92,B,87
61,802,5,97,B,92
62,802,6,100,B,97
0,803,1,1,B,0
1,803,6,7,B,1
2,803,4,11,B,7
3,803,6,17,B,11
4,803,1,18,B,17
5,803,3,48,L,18
6,803,6,54,B,48
7,803,6,60,B,54
8,803,5,65,B,60
9,803,6,71,B,65
10,803,3,51,S,71
11,803,4,55,B,51
12,803,2,57,B,55
13,803,5,62,B,57
14,803,6,65,S,62
15,803,6,71,B,65
16,803,4,75,B,71
17,803,5,80,B,75
18,803,5,85,B,80
19,803,5,90,B,85
20,803,4,95,L,90
21,803,5,100,B,95
0,804,2,25,L,0
1,804,1,26,B,25
2,804,5,31,B,26
3,804,5,36,B,31
4,804,3,39,B,36
5,804,6,45,B,39
6,804,3,48,B,45
7,804,5,53,B,48
8,804,1,54,B,53
9,804,1,55,B,54
10,804,4,83,L,55
11,804,2,85,B,83
12,804,6,91,B,85
13,804,2,93,B,91
14,804,2,95,B,93
15,804,4,99,B,95
16,804,4,100,B,99
0,805,6,4,S,0
1,805,4,8,B,4
2,805,3,11,B,8
3,805,6,17,B,11
4,805,2,53,L,17
5,805,1,54,B,53
6,805,3,57,B,54
7,805,4,61,B,57
8,805,3,64,B,61
9,805,4,65,S,64
10,805,5,70,B,65
11,805,1,71,B,70
12,805,5,76,B,71
13,805,2,78,B,76
14,805,3,81,B,78
15,805,6,87,B,81
16,805,2,96,L,87
17,805,5,100,B,96
0,806,6,4,S,0
1,806,2,4,S,4
2,806,6,7,S,4
3,806,2,9,B,7
4,806,3,12,B,9
5,806,2,14,B,12
6,806,3,17,B,14
7,806,1,18,B,17
8,806,2,18,S,18
9,806,5,23,B,18
10,806,2,25,B,23
11,806,6,31,B,25
12,806,4,35,B,31
13,806,1,36,B,35
14,806,4,40,B,36
15,806,6,46,B,40
16,806,1,47,B,46
17,806,3,50,B,47
18,806,4,54,B,50
19,806,2,56,B,54
20,806,3,83,L,56
21,806,4,87,B,83
22,806,4,91,B,87
23,806,4,95,B,91
24,806,1,96,B,95
25,806,2,75,S,96
26,806,6,81,B,75
27,806,5,86,B,81
28,806,4,90,B,86
29,806,6,96,B,90
30,806,2,75,S,96
31,806,6,81,B,75
32,806,6,87,B,81
33,806,2,96,L,87
34,806,2,75,S,96
35,806,4,90,L,75
36,806,4,95,L,90
37,806,5,100,B,95
0,807,5,5,B,0
1,807,5,7,S,5
2,807,3,7,S,7
3,807,3,7,S,7
4,807,3,7,S,7
5,807,3,7,S,7
6,807,1,8,B,7
7,807,1,9,B,8
8,807,5,14,B,9
9,807,3,17,B,14
10,807,2,53,L,17
11,807,1,54,B,53
12,807,1,55,B,54
13,807,3,58,B,55
14,807,2,60,B,58
15,807,6,71,L,60
16,807,6,77,B,71
17,807,5,45,S,77
18,807,1,46,B,45
19,807,4,50,B,46
20,807,3,53,B,50
21,807,4,57,B,53
22,807,6,63,B,57
23,807,3,71,L,63
24,807,5,76,B,71
25,807,5,81,B,76
26,807,6,87,B,81
27,807,6,93,B,87
28,807,1,95,L,93
29,807,1,96,B,95
30,807,4,100,B,96
0,808,1,1,B,0
1,808,5,4,S,1
2,808,1,5,B,4
3,808,3,8,B,5
4,808,6,14,B,8
5,808,3,17,B,14
6,808,6,23,B,17
7,808,1,24,B,23
8,808,2,26,B,24
9,808,3,29,B,26
10,808,2,31,B,29
11,808,4,35,B,31
12,808,5,40,B,35
13,808,1,41,B,40
14,808,3,8,S,41
15,808,1,9,B,8
16,808,2,11,B,9
17,808,4,15,B,11
18,808,3,18,B,15
19,808,2,18,S,18
20,808,2,18,S,18
21,808,6,24,B,18
22,808,6,30,B,24
23,808,6,36,B,30
24,808,4,40,B,36
25,808,1,41,B,40
26,808,5,46,B,41
27,808,5,51,B,46
28,808,5,56,B,51
29,808,2,58,B,56
30,808,5,63,B,58
31,808,6,69,B,63
32,808,3,72,B,69
33,808,3,75,B,72
34,808,5,80,B,75
35,808,6,86,B,80
36,808,1,87,B,86
37,808,3,90,B,87
38,808,4,95,L,90
39,808,6,100,B,95
0,809,5,5,B,0
1,809,2,7,B,5
2,809,3,7,S,7
3,809,3,7,S,7
4,809,1,8,B,7
5,809,5,13,B,8
6,809,5,18,B,13
7,809,2,18,S,18
8,809,4,22,B,18
9,809,3,25,B,22
10,809,5,30,B,25
11,809,3,33,B,30
12,809,2,35,B,33
13,809,3,13,S,35
14,809,6,53,L,13
15,809,5,58,B,53
16,809,3,61,B,58
17,809,2,63,B,61
18,809,2,65,B,63
19,809,3,65,S,65
20,809,2,67,B,65
21,809,4,71,B,67
22,809,4,75,B,71
23,809,5,80,B,75
24,809,6,86,B,80
25,809,3,96,L,86
26,809,5,100,B,96
0,810,4,4,B,0
1,810,3,7,B,4
2,810,6,13,B,7
3,810,1,14,B,13
4,810,1,15,B,14
5,810,2,17,B,15
6,810,2,53,L,17
7,810,4,57,B,53
8,810,6,63,B,57
9,810,2,65,B,63
10,810,1,71,L,65
11,810,6,77,B,71
12,810,2,90,L,77
13,810,6,96,B,90
14,810,4,100,B,96
0,811,4,4,B,0
1,811,4,8,B,4
2,811,2,7,S,8
3,811,3,7,S,7
4,811,3,7,S,7
5,811,5,12,B,7
6,811,6,18,B,12
7,811,3,48,L,18
8,811,6,54,B,48
9,811,3,57,B,54
10,811,1,58,B,57
11,811,4,62,B,58
12,811,1,63,B,62
13,811,4,67,B,63
14,811,6,73,B,67
15,811,4,77,B,73
16,811,2,90,L,77
17,811,4,95,L,90
18,811,3,75,S,95
19,811,2,77,B,75
20,811,6,83,B,77
21,811,4,87,B,83
22,811,3,90,B,87
23,811,1,91,B,90
24,811,1,92,B,91
25,811,1,93,B,92
26,811,4,97,B,93
27,811,2,99,B,97
28,811,4,100,B,99
0,812,3,3,B,0
1,812,6,9,B,3
2,812,3,12,B,9
3,812,3,15,B,12
4,812,3,18,B,15
5,812,3,48,L,18
6,812,3,51,B,48
7,812,5,56,B,51
8,812,1,57,B,56
9,812,2,83,L,57
10,812,2,85,B,83
11,812,6,91,B,85
12,812,6,97,B,91
13,812,2,99,B,97
14,812,1,100,B,99
0,813,4,4,B,0
1,813,6,7,S,4
2,813,6,13,B,7
3,813,3,16,B,13
4,813,5,48,L,16
5,813,5,53,B,48
6,813,3,56,B,53
7,813,6,62,B,56
8,813,1,63,B,62
9,813,1,64,B,63
10,813,6,70,B,64
11,813,4,51,S,70
12,813,5,56,B,51
13,813,2,58,B,56
14,813,1,83,L,58
15,813,5,88,B,83
16,813,1,96,L,88
17,813,3,99,B,96
18,813,6,100,B,99
0,814,5,5,B,0
1,814,5,7,S,5
2,814,6,13,B,7
3,814,1,14,B,13
4,814,4,18,B,14
5,814,3,48,L,18
6,814,1,49,B,48
7,814,2,51,B,49
8,814,6,57,B,51
9,814,6,63,B,57
10,814,6,69,B,63
11,814,1,70,B,69
12,814,3,73,B,70
13,814,1,51,S,73
14,814,5,56,B,51
15,814,1,57,B,56
16,814,6,63,B,57
17,814,6,69,B,63
18,814,3,72,B,69
19,814,6,78,B,72
20,814,3,81,B,78
21,814,1,45,S,81
22,814,6,51,B,45
23,814,3,54,B,51
24,814,3,57,B,54
25,814,6,63,B,57
26,814,6,69,B,63
27,814,5,51,S,69
28,814,5,56,B,51
29,814,2,58,B,56
30,814,4,62,B,58
31,814,1,63,B,62
32,814,3,71,L,63
33,814,1,72,B,71
34,814,3,75,B,72
35,814,5,80,B,75
36,814,3,83,B,80
37,814,5,88,B,83
38,814,4,92,B,88
39,814,2,95,L,92
40,814,2,97,B,95
41,814,2,99,B,97
42,814,1,100,B,99
0,815,5,5,B,0
1,815,6,11,B,5
2,815,5,16,B,11
3,815,2,18,B,16
4,815,6,24,B,18
5,815,3,27,B,24
6,815,5,46,L,27
7,815,1,47,B,46
8,815,4,51,B,47
9,815,1,28,S,51
10,815,4,46,L,28
11,815,6,28,S,46
12,815,6,34,B,28
13,815,5,39,B,34
14,815,3,42,B,39
15,815,3,45,B,42
16,815,6,51,B,45
17,815,1,28,S,51
18,815,3,31,B,28
19,815,2,33,B,31
20,815,1,34,B,33
21,815,4,13,S,34
22,815,2,15,B,13
23,815,4,53,L,15
24,815,6,83,L,53
25,815,1,84,B,83
26,815,4,88,B,84
27,815,3,91,B,88
28,815,2,93,B,91
29,815,1,95,L,93
30,815,1,96,B,95
31,815,6,100,B,96
0,816,2,25,L,0
1,816,1,26,B,25
2,816,4,30,B,26
3,816,2,46,L,30
4,816,5,51,B,46
5,816,6,57,B,51
6,816,5,62,B,57
7,816,2,64,B,62
8,816,2,71,L,64
9,816,6,77,B,71
10,816,6,83,B,77
11,816,4,87,B,83
12,816,6,93,B,87
13,816,5,75,S,93
14,816,3,78,B,75
15,816,6,84,B,78
16,816,4,88,B,84
17,816,5,93,B,88
18,816,4,97,B,93
19,816,6,100,B,97
0,817,6,4,S,0
1,817,2,4,S,4
2,817,4,8,B,4
3,817,5,13,B,8
4,817,4,17,B,13
5,817,4,48,L,17
6,817,3,51,B,48
7,817,2,53,B,51
8,817,1,54,B,53
9,817,2,56,B,54
10,817,5,61,B,56
11,817,3,64,B,61
12,817,3,67,B,64
13,817,5,72,B,67
14,817,3,75,B,72
15,817,5,80,B,75
16,817,5,85,B,80
17,817,2,87,B,85
18,817,4,91,B,87
19,817,3,95,L,91
20,817,2,97,B,95
21,817,3,100,B,97
0,818,6,4,S,0
1,818,2,4,S,4
2,818,4,8,B,4
3,818,5,13,B,8
4,818,4,17,B,13
5,818,2,53,L,17
6,818,1,54,B,53
7,818,2,56,B,54
8,818,4,60,B,56
9,818,5,65,B,60
10,818,5,70,B,65
11,818,6,76,B,70
12,818,1,77,B,76
13,818,5,45,S,77
14,818,2,47,B,45
15,818,5,28,S,47
16,818,1,29,B,28
17,818,5,34,B,29
18,818,1,35,B,34
19,818,1,36,B,35
20,818,3,39,B,36
21,818,5,8,S,39
22,818,4,12,B,8
23,818,4,16,B,12
24,818,3,53,L,16
25,818,4,57,B,53
26,818,4,61,B,57
27,818,4,65,B,61
28,818,5,70,B,65
29,818,3,73,B,70
30,818,1,51,S,73
31,818,6,57,B,51
32,818,1,58,B,57
33,818,6,64,B,58
34,818,5,69,B,64
35,818,5,51,S,69
36,818,4,55,B,51
37,818,1,56,B,55
38,818,3,83,L,56
39,818,5,88,B,83
40,818,1,96,L,88
41,818,5,100,B,96
0,819,3,3,B,0
1,819,4,7,B,3
2,819,4,11,B,7
3,819,3,14,B,11
4,819,6,18,S,14
5,819,5,23,B,18
6,819,6,29,B,23
7,819,4,33,B,29
8,819,2,35,B,33
9,819,4,39,B,35
10,819,5,8,S,39
11,819,3,11,B,8
12,819,6,17,B,11
13,819,4,48,L,17
14,819,5,53,B,48
15,819,1,54,B,53
16,819,3,57,B,54
17,819,3,60,B,57
18,819,3,63,B,60
19,819,4,67,B,63
20,819,6,73,B,67
21,819,1,51,S,73
22,819,2,53,B,51
23,819,3,56,B,53
24,819,1,57,B,56
25,819,1,58,B,57
26,819,5,63,B,58
27,819,1,64,B,63
28,819,5,69,B,64
29,819,2,71,B,69
30,819,3,51,S,71
31,819,5,56,B,51
32,819,3,83,L,56
33,819,3,86,B,83
34,819,5,91,B,86
35,819,3,95,L,91
36,819,6,100,B,95
0,820,1,1,B,0
1,820,1,25,L,1
2,820,6,31,B,25
3,820,5,36,B,31
4,820,6,42,B,36
5,820,6,48,B,42
6,820,4,28,S,48
7,820,5,33,B,28
8,820,4,37,B,33
9,820,3,40,B,37
10,820,5,45,B,40
11,820,1,46,B,45
12,820,2,48,B,46
13,820,5,53,B,48
14,820,3,56,B,53
15,820,2,58,B,56
16,820,6,64,B,58
17,820,5,69,B,64
18,820,2,71,B,69
19,820,5,76,B,71
20,820,3,90,L,76
21,820,6,96,B,90
22,820,1,97,B,96
23,820,4,100,B,97
0,821,5,5,B,0
1,821,2,7,B,5
2,821,4,11,B,7
3,821,2,13,B,11
4,821,5,18,B,13
5,821,2,18,S,18
6,821,3,48,L,18
7,821,2,50,B,48
8,821,3,53,B,50
9,821,4,57,B,53
10,821,4,61,B,57
11,821,3,64,B,61
12,821,2,71,L,64
13,821,5,76,B,71
14,821,1,77,B,76
15,821,2,90,L,77
16,821,1,91,B,90
17,821,6,97,B,91
18,821,2,99,B,97
19,821,4,100,B,99
0,822,6,4,S,0
1,822,5,9,B,4
2,822,4,13,B,9
3,822,5,18,B,13
4,822,3,48,L,18
5,822,4,28,S,48
6,822,2,30,B,28
7,822,3,33,B,30
8,822,1,34,B,33
9,822,3,37,B,34
10,822,3,40,B,37
11,822,3,50,L,40
12,822,2,28,S,50
13,822,1,29,B,28
14,822,3,46,L,29
15,822,3,49,B,46
16,822,1,50,B,49
17,822,1,51,B,50
18,822,4,55,B,51
19,822,2,57,B,55
20,822,2,83,L,57
21,822,4,87,B,83
22,822,5,92,B,87
23,822,2,95,L,92
24,822,4,99,B,95
25,822,4,100,B,99
0,823,1,1,B,0
1,823,6,7,B,1
2,823,2,9,B,7
3,823,4,13,B,9
4,823,6,53,L,13
5,823,2,55,B,53
6,823,1,56,B,55
7,823,1,57,B,56
8,823,3,60,B,57
9,823,4,64,B,60
10,823,1,65,B,64
11,823,3,65,S,65
12,823,4,69,B,65
13,823,2,71,B,69
14,823,3,51,S,71
15,823,3,54,B,51
16,823,3,57,B,54
17,823,4,61,B,57
18,823,2,63,B,61
19,823,4,67,B,63
20,823,6,73,B,67
21,823,6,90,L,73
22,823,2,92,B,90
23,823,6,75,S,92
24,823,4,90,L,75
25,823,3,93,B,90
26,823,4,97,B,93
27,823,5,100,B,97
0,824,1,1,B,0
1,824,3,4,B,1
2,824,5,9,B,4
3,824,3,12,B,9
4,824,4,16,B,12
5,824,3,53,L,16
6,824,1,54,B,53
7,824,5,83,L,54
8,824,4,87,B,83
9,824,3,90,B,87
10,824,6,96,B,90
11,824,2,75,S,96
12,824,2,77,B,75
13,824,2,90,L,77
14,824,2,92,B,90
15,824,1,93,B,92
16,824,4,97,B,93
17,824,5,100,B,97
0,825,3,3,B,0
1,825,4,7,B,3
2,825,6,13,B,7
3,825,4,17,B,13
4,825,3,18,S,17
5,825,5,23,B,18
6,825,3,26,B,23
7,825,2,28,B,26
8,825,6,34,B,28
9,825,6,40,B,34
10,825,4,8,S,40
11,825,4,12,B,8
12,825,1,13,B,12
13,825,5,18,B,13
14,825,6,24,B,18
15,825,2,26,B,24
16,825,1,27,B,26
17,825,2,29,B,27
18,825,1,30,B,29
19,825,1,31,B,30
20,825,4,35,B,31
21,825,6,41,B,35
22,825,4,45,B,41
23,825,6,51,B,45
24,825,2,53,B,51
25,825,1,54,B,53
26,825,1,55,B,54
27,825,6,61,B,55
28,825,4,65,B,61
29,825,4,69,B,65
30,825,1,70,B,69
31,825,6,76,B,70
32,825,5,81,B,76
33,825,6,87,B,81
34,825,1,88,B,87
35,825,5,93,B,88
36,825,4,97,B,93
37,825,1,75,S,97
38,825,1,76,B,75
39,825,4,80,B,76
40,825,3,83,B,80
41,825,6,96,L,83
42,825,3,99,B,96
43,825,3,100,B,99
0,826,4,4,B,0
1,826,5,9,B,4
2,826,6,15,B,9
3,826,6,48,L,15
4,826,2,50,B,48
5,826,3,53,B,50
6,826,6,83,L,53
